module,user_id,course_id,teacher_id,group_template_id,level,course_name,enrolled_at,lessons_viewed,content_viewed,content_threshold_status,online_attended_status,solved_homeworks_count,required_homeworks_status,current_control_status,pa_score,pa_passed_status,pa_submitted_at,reflection_status,target_status
2,706848,951,702167,1232,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P26),,20,823.0,Да,Нет,60,Да,Да,14.0,Да,2026-02-11,Да,Завершил
2,706544,951,700592,1266,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P40),,20,766.0,Да,Да,60,Да,Да,14.0,Да,2026-01-29,Да,Завершил
2,703952,951,700057,1299,Начальный,Python. Начальный уровень ВТ 16.00. Онлайн. 2 модуль (Группа P1),,20,912.0,Да,Да,60,Да,Да,15.0,Да,2026-02-03,Да,Завершил
2,703794,951,699869,1247,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P30),,20,847.0,Да,Да,60,Да,Да,15.0,Да,2026-02-10,Да,Завершил
2,705151,954,699912,1282,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P43),,20,896.0,Да,Да,60,Да,Да,14.0,Да,2026-01-31,Да,Завершил
2,704672,954,718895,1285,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P45),,20,895.0,Да,Да,60,Да,Да,14.0,Да,2026-02-11,Да,Завершил
2,706386,951,700592,1298,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P41),,20,842.0,Да,Да,60,Да,Да,14.0,Да,2026-01-29,Да,Завершил
2,703712,951,675754,1295,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P23),,20,923.0,Да,Нет,60,Да,Да,15.0,Да,2026-02-14,Да,Завершил
2,705058,951,699869,1258,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P38),,20,797.0,Да,Да,60,Да,Да,14.0,Да,2026-02-11,Да,Завершил
2,704174,951,699869,1247,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P30),,18,800.0,Да,Да,60,Да,Да,14.0,Да,2026-02-09,Да,Завершил
2,705152,954,699911,1284,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P22),,20,883.0,Да,Да,60,Да,Да,13.4,Да,2026-01-30,Да,Завершил
2,705042,951,699869,1258,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P38),,19,845.0,Да,Нет,60,Да,Да,13.0,Да,2026-02-12,Да,Завершил
2,706188,951,702887,1252,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P60),,20,891.0,Да,Да,60,Да,Да,14.0,Да,2026-02-11,Да,Завершил
2,704156,954,699970,1267,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P47),,20,818.0,Да,Да,60,Да,Да,13.8,Да,2026-02-09,Да,Завершил
2,704975,954,699970,1267,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P47),,20,818.0,Да,Нет,60,Да,Да,14.0,Да,2026-02-13,Да,Завершил
2,704894,951,699869,1258,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P38),,19,744.0,Да,Да,60,Да,Да,14.0,Да,2026-02-10,Да,Завершил
2,705424,951,699869,1258,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P38),,20,807.0,Да,Да,60,Да,Да,15.0,Да,2026-02-04,Да,Завершил
2,704578,954,699907,1230,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (Группа P11),,20,861.0,Да,Да,60,Да,Да,12.33,Да,2026-01-31,Да,Завершил
2,703909,951,720071,1246,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P19),,20,900.0,Да,Нет,60,Да,Да,14.0,Да,2026-02-09,Да,Завершил
2,705435,951,699869,1258,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P38),,20,893.0,Да,Да,60,Да,Да,14.0,Да,2026-02-09,Да,Завершил
2,705654,954,699911,1284,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P22),,20,888.0,Да,Да,60,Да,Да,14.0,Да,2026-01-30,Да,Завершил
2,706618,951,700592,1266,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P40),,20,820.0,Да,Да,60,Да,Да,14.0,Да,2026-01-29,Да,Завершил
2,704206,951,699869,1258,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P38),,20,880.0,Да,Да,60,Да,Да,15.0,Да,2026-02-05,Да,Завершил
2,706887,954,720071,1259,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P36),,20,889.0,Да,Да,60,Да,Да,13.0,Да,2026-02-09,Да,Завершил
2,705032,951,699869,1258,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P38),,20,887.0,Да,Да,60,Да,Да,15.0,Да,2026-02-09,Да,Завершил
2,704209,951,699869,1258,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P38),,20,864.0,Да,Да,60,Да,Да,13.0,Да,2026-02-09,Да,Завершил
2,707058,954,700089,1231,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P18),,19,921.0,Да,Нет,60,Да,Да,14.0,Да,2026-02-12,Да,Завершил
2,704190,951,699869,1258,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P38),,20,890.0,Да,Да,60,Да,Да,14.0,Да,2026-02-13,Да,Завершил
2,706483,951,700592,1298,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P41),,19,780.0,Да,Да,60,Да,Да,14.0,Да,2026-01-29,Да,Завершил
2,704232,951,699869,1258,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P38),,18,795.0,Да,Да,60,Да,Да,14.0,Да,2026-02-09,Да,Завершил
2,709470,951,699869,1258,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P38),,20,853.0,Да,Да,60,Да,Да,14.0,Да,2026-02-11,Да,Завершил
2,705086,951,699869,1258,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P38),,20,851.0,Да,Да,60,Да,Да,15.0,Да,2026-02-11,Да,Завершил
2,704555,954,699907,1230,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (Группа P11),,20,848.0,Да,Да,60,Да,Да,13.6,Да,2026-01-31,Да,Завершил
2,709054,951,720071,1246,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P19),,20,860.0,Да,Да,60,Да,Да,15.0,Да,2026-02-11,Да,Завершил
2,705067,951,720071,1246,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P19),,20,813.0,Да,Нет,60,Да,Да,15.0,Да,2026-02-06,Да,Завершил
2,709052,951,699869,1258,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P38),,20,864.0,Да,Да,60,Да,Да,12.0,Да,2026-02-11,Да,Завершил
2,704318,951,720071,1246,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P19),,20,880.0,Да,Нет,60,Да,Да,14.0,Да,2026-02-12,Да,Завершил
2,710968,951,718526,1286,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (Группа C28),,20,815.0,Да,Да,60,Да,Да,12.0,Да,2026-02-14,Да,Завершил
2,703788,954,720071,1259,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P36),,20,881.0,Да,Да,60,Да,Да,12.4,Да,2026-02-11,Да,Завершил
2,704104,954,702887,1233,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P56),,20,875.0,Да,Нет,60,Да,Да,10.4,Да,2026-01-24,Да,Завершил
2,704249,954,702167,1289,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P46),,4,144.0,Нет,Да,12,Нет,Не сдавал,,Не сдавал,,Не сдавал,Отчислен
2,707577,954,702887,1276,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P61),,20,895.0,Да,Да,60,Да,Да,13.0,Да,2026-02-06,Да,Завершил
2,707856,954,702887,1233,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P56),,20,904.0,Да,Да,60,Да,Да,14.6,Да,2026-02-14,Да,Завершил
2,704472,954,702887,1233,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P56),,20,870.0,Да,Да,60,Да,Да,10.8,Да,2026-02-14,Да,Завершил
2,707740,951,720071,1270,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P37),,19,838.0,Да,Да,60,Да,Да,15.0,Да,2026-02-02,Да,Завершил
2,706303,951,720071,1270,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P37),,20,872.0,Да,Нет,60,Да,Да,,Не сдавал,,Да,Отчислен
2,704666,954,720071,1259,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P36),,20,883.0,Да,Да,60,Да,Да,13.6,Да,2026-02-09,Да,Завершил
2,704204,951,699869,1258,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P38),,20,841.0,Да,Да,60,Да,Да,10.0,Да,2026-02-10,Да,Завершил
2,704491,951,702167,1232,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P26),,20,854.0,Да,Да,30,Нет,Не сдавал,,Не сдавал,,Не сдавал,Отчислен
2,704609,951,718526,1286,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (Группа C28),,19,801.0,Да,Да,60,Да,Да,14.0,Да,2026-02-12,Да,Завершил
2,704974,954,699970,1267,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P47),,20,813.0,Да,Да,60,Да,Да,12.6,Да,2026-02-08,Да,Завершил
2,704973,954,699970,1267,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P47),,20,807.0,Да,Да,60,Да,Да,10.6,Да,2026-02-08,Да,Завершил
2,703907,951,720071,1246,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P19),,20,893.0,Да,Да,60,Да,Да,14.0,Да,2026-02-12,Да,Завершил
2,709044,954,720071,1259,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P36),,20,888.0,Да,Да,60,Да,Да,13.4,Да,2026-02-05,Да,Завершил
2,705325,951,675754,1294,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P24),,20,870.0,Да,Да,60,Да,Да,13.0,Да,2026-02-15,Да,Завершил
2,705766,951,702887,1252,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P60),,20,901.0,Да,Да,60,Да,Да,15.0,Да,2026-01-29,Да,Завершил
2,705135,954,702887,1233,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P56),,20,904.0,Да,Да,60,Да,Да,14.0,Да,2026-02-10,Да,Завершил
2,703932,951,700015,962,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P28),,20,875.0,Да,Да,60,Да,Да,14.0,Да,2026-01-30,Да,Завершил
2,706167,954,702887,1233,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P56),,20,904.0,Да,Да,60,Да,Да,14.0,Да,2026-02-09,Да,Завершил
2,721819,954,718519,1293,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (Группа C27),,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,Не сдавал,Отчислен
2,708297,954,718519,1293,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (Группа C27),,20,864.0,Да,Да,60,Да,Да,10.4,Да,2026-02-13,Да,Завершил
2,706533,951,700592,1266,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P40),,20,775.0,Да,Да,60,Да,Да,14.0,Да,2026-01-29,Да,Завершил
2,704529,954,718895,1285,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P45),,20,778.0,Да,Да,60,Да,Да,14.0,Да,2026-02-07,Да,Завершил
2,706522,951,700592,1266,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P40),,20,797.0,Да,Да,60,Да,Да,14.0,Да,2026-01-29,Да,Завершил
2,706594,951,700592,1266,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P40),,20,813.0,Да,Да,60,Да,Да,14.0,Да,2026-01-29,Да,Завершил
2,706595,951,700592,1266,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P40),,20,737.0,Да,Да,60,Да,Да,14.0,Да,2026-01-29,Да,Завершил
2,710248,954,700089,1231,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P18),,16,779.0,Да,Нет,60,Да,Да,12.4,Да,2026-02-11,Да,Завершил
2,705306,951,667410,1249,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P32),,20,856.0,Да,Да,60,Да,Да,10.0,Да,2026-02-12,Да,Завершил
2,710251,954,700089,1231,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P18),,18,832.0,Да,Да,60,Да,Да,13.8,Да,2026-02-12,Да,Завершил
2,705128,954,702887,1233,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P56),,20,810.0,Да,Да,60,Да,Да,,Не сдавал,,Не сдавал,Отчислен
2,706678,951,702167,1232,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P26),,20,878.0,Да,Нет,60,Да,Да,15.0,Да,2026-02-14,Да,Завершил
2,703693,954,700089,1229,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P17),,19,807.0,Да,Нет,60,Да,Да,12.6,Да,2026-02-06,Да,Завершил
2,704507,954,731445,1280,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (Группа C26),,20,942.0,Да,Да,60,Да,Да,14.0,Да,2026-02-12,Да,Завершил
2,707487,951,699869,1257,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P29),,20,755.0,Да,Да,60,Да,Да,14.0,Да,2026-02-11,Да,Завершил
2,708386,954,699970,1267,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P47),,20,809.0,Да,Да,60,Да,Да,14.0,Да,2026-02-10,Да,Завершил
2,704709,954,702887,1276,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P61),,20,893.0,Да,Да,60,Да,Да,12.0,Да,2026-02-04,Да,Завершил
2,704774,954,699970,1267,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P47),,20,778.0,Да,Да,60,Да,Да,12.93,Да,2026-02-11,Да,Завершил
2,706622,951,700592,1266,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P40),,20,833.0,Да,Да,60,Да,Да,13.0,Да,2026-01-29,Да,Завершил
2,707415,954,731445,1280,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (Группа C26),,20,892.0,Да,Нет,60,Да,Да,12.6,Да,2026-02-12,Да,Завершил
2,704009,951,718895,1288,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P54),,20,791.0,Да,Да,60,Да,Да,15.0,Да,2026-02-01,Да,Завершил
2,707573,954,720071,1275,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P20),,20,879.0,Да,Да,60,Да,Да,15.0,Да,2026-02-11,Да,Завершил
2,708296,954,731445,1280,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (Группа C26),,18,853.0,Да,Да,0,Нет,Не сдавал,,Не сдавал,,Не сдавал,Отчислен
2,704514,951,699869,1247,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P30),,20,856.0,Да,Нет,60,Да,Да,14.0,Да,2026-02-10,Да,Завершил
2,705732,954,699970,1267,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P47),,20,760.0,Да,Да,60,Да,Да,11.4,Да,2026-02-13,Да,Завершил
2,705326,954,718895,1285,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P45),,20,878.0,Да,Да,60,Да,Да,12.0,Да,2026-02-09,Да,Завершил
2,705371,951,667410,1269,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P33),,20,894.0,Да,Да,60,Да,Да,11.0,Да,2026-02-13,Да,Завершил
2,708186,954,731445,1280,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (Группа C26),,2,15.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,Не сдавал,Отчислен
2,716248,951,699894,1292,Начальный,Python. Начальный уровень. Онлайн. 2 модуль  (Группа P10),,20,799.0,Да,Да,60,Да,Да,14.0,Да,2026-01-30,Да,Завершил
2,705160,951,667410,1269,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P33),,20,883.0,Да,Нет,60,Да,Да,12.0,Да,2026-02-12,Да,Завершил
2,703881,951,700015,962,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P28),,20,918.0,Да,Да,60,Да,Да,13.0,Да,2026-01-31,Да,Завершил
2,707527,951,699869,1257,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P29),,20,890.0,Да,Да,60,Да,Да,14.0,Да,2026-02-06,Да,Завершил
2,704752,951,699903,1251,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P16),,20,911.0,Да,Да,60,Да,Да,15.0,Да,2026-02-08,Да,Завершил
2,704397,951,699894,1292,Начальный,Python. Начальный уровень. Онлайн. 2 модуль  (Группа P10),,20,764.0,Да,Да,60,Да,Да,14.0,Да,2026-01-30,Да,Завершил
2,705133,954,700089,1231,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P18),,20,958.0,Да,Нет,60,Да,Да,14.0,Да,2026-01-31,Да,Завершил
2,705215,954,700089,1231,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P18),,20,822.0,Да,Да,60,Да,Да,13.0,Да,2026-02-06,Да,Завершил
2,710772,954,700089,1231,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P18),,18,768.0,Да,Да,60,Да,Да,13.0,Да,2026-02-02,Да,Завершил
2,710770,954,700089,1231,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P18),,20,785.0,Да,Нет,60,Да,Да,14.0,Да,2026-02-02,Да,Завершил
2,716923,951,675754,1295,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P23),,19,910.0,Да,Да,60,Да,Да,14.0,Да,2026-02-15,Да,Завершил
2,705126,954,699912,1282,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P43),,20,892.0,Да,Да,60,Да,Да,13.0,Да,2026-01-31,Да,Завершил
2,708548,951,675754,1295,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P23),,20,929.0,Да,Нет,60,Да,Да,14.0,Да,2026-02-14,Да,Завершил
2,706546,951,700592,1266,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P40),,20,775.0,Да,Да,60,Да,Да,13.0,Да,2026-01-29,Да,Завершил
2,711232,951,699903,1255,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (Группа P15),,20,922.0,Да,Да,60,Да,Да,13.0,Да,2026-02-08,Да,Завершил
2,711523,954,700089,1229,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P17),,18,858.0,Да,Нет,60,Да,Да,14.0,Да,2026-02-11,Да,Завершил
2,704822,951,728855,1279,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P51),,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,Не сдавал,Отчислен
2,707634,951,674580,1281,Начальный,Среда Python. Начальный уровень. Онлайн. 2 модуль (группа P55),,5,151.0,Нет,Да,15,Нет,Не сдавал,,Не сдавал,,Не сдавал,Отчислен
2,704704,951,718895,1288,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P54),,18,767.0,Да,Да,60,Да,Да,13.0,Да,2026-01-26,Да,Завершил
2,710649,954,700089,1231,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P18),,20,938.0,Да,Да,60,Да,Да,14.0,Да,2026-01-29,Да,Завершил
2,704069,951,728855,1279,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P51),,20,839.0,Да,Нет,60,Да,Да,10.0,Да,2026-02-13,Да,Завершил
2,704301,951,700015,962,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P28),,20,917.0,Да,Да,60,Да,Да,14.0,Да,2026-01-30,Да,Завершил
2,705191,951,718526,1286,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (Группа C28),,20,866.0,Да,Да,54,Нет,Не сдавал,,Не сдавал,,Не сдавал,Отчислен
2,705102,954,700089,1231,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P18),,20,915.0,Да,Да,60,Да,Да,13.8,Да,2026-02-04,Да,Завершил
2,707298,951,718537,1290,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (Группа C29),,0,0.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,Не сдавал,Отчислен
2,704634,954,700089,1231,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P18),,20,973.0,Да,Да,60,Да,Да,15.0,Да,2026-01-29,Да,Завершил
2,706610,954,702887,1276,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P61),,20,895.0,Да,Да,60,Да,Да,12.6,Да,2026-02-10,Да,Завершил
2,704481,954,718895,1285,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P45),,20,905.0,Да,Да,60,Да,Да,14.0,Да,2026-02-08,Да,Завершил
2,704215,954,702167,1289,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P46),,20,828.0,Да,Нет,60,Да,Да,13.0,Да,2026-02-08,Да,Завершил
2,704632,951,702887,1261,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P57),,18,764.0,Да,Нет,60,Да,Да,12.0,Да,2026-02-14,Да,Завершил
2,704846,951,728855,1279,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P51),,19,833.0,Да,Нет,60,Да,Да,14.0,Да,2026-02-14,Да,Завершил
2,724050,951,718537,1290,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (Группа C29),,19,827.0,Да,Да,60,Да,Да,15.0,Да,2026-02-13,Да,Завершил
2,704363,951,702167,1232,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P26),,6,235.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,Не сдавал,Отчислен
2,704657,951,700003,1274,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P27),,20,899.0,Да,Да,60,Да,Да,13.0,Да,2026-02-08,Да,Завершил
2,704198,954,728855,1283,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P52),,19,855.0,Да,Нет,60,Да,Да,12.6,Да,2026-02-08,Да,Завершил
2,704808,951,718526,1286,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (Группа C28),,7,265.0,Нет,Нет,0,Нет,Не сдавал,,Не сдавал,,Не сдавал,Отчислен
2,721439,951,718526,1286,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (Группа C28),,20,774.0,Да,Да,60,Да,Да,13.0,Да,2026-02-15,Да,Завершил
2,704650,951,699977,1297,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P65),,20,987.0,Да,Нет,60,Да,Да,15.0,Да,2026-02-15,Да,Завершил
2,704391,954,700089,1229,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P17),,20,964.0,Да,Да,60,Да,Да,15.0,Да,2026-02-01,Да,Завершил
2,706666,954,728855,1283,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P52),,20,900.0,Да,Нет,60,Да,Да,,Не сдавал,,Да,Отчислен
2,709319,951,667410,1269,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P33),,19,852.0,Да,Да,60,Да,Да,12.0,Да,2026-02-11,Да,Завершил
2,704482,954,718895,1285,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P45),,20,898.0,Да,Да,60,Да,Да,14.0,Да,2026-02-08,Да,Завершил
2,704526,951,728855,1279,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P51),,20,301.0,Нет,Нет,60,Да,Да,,Не сдавал,,Да,Отчислен
2,705093,951,728855,1279,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P51),,20,901.0,Да,Нет,60,Да,Да,13.0,Да,2026-02-12,Да,Завершил
2,704955,951,728855,1279,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P51),,20,884.0,Да,Нет,24,Нет,Не сдавал,,Не сдавал,,Не сдавал,Отчислен
2,705060,954,728855,1283,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P52),,20,792.0,Да,Нет,60,Да,Да,12.6,Да,2026-02-15,Да,Завершил
2,704627,954,728855,1283,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P52),,20,900.0,Да,Нет,60,Да,Да,10.8,Да,2026-02-14,Да,Завершил
2,715536,954,699911,1284,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P22),,20,886.0,Да,Да,60,Да,Да,14.0,Да,2026-01-30,Да,Завершил
2,707083,951,699869,1247,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P30),,20,879.0,Да,Да,60,Да,Да,15.0,Да,2026-02-10,Да,Завершил
2,704618,951,718895,1288,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P54),,20,900.0,Да,Да,60,Да,Да,14.0,Да,2026-02-12,Да,Завершил
2,704537,954,700089,1231,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P18),,20,962.0,Да,Да,60,Да,Да,12.8,Да,2026-01-29,Да,Завершил
2,706860,951,699869,1247,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P30),,20,890.0,Да,Да,60,Да,Да,14.0,Да,2026-02-05,Да,Завершил
2,710906,951,675235,1234,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (Группа P6),,20,885.0,Да,Да,60,Да,Да,15.0,Да,2026-02-12,Да,Завершил
2,705370,951,675754,1294,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P24),,20,953.0,Да,Да,60,Да,Да,13.0,Да,2026-02-15,Да,Завершил
2,704470,951,718895,1288,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P54),,20,901.0,Да,Да,60,Да,Да,13.0,Да,2026-01-26,Да,Завершил
2,706308,951,720071,1270,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P37),,20,894.0,Да,Да,60,Да,Да,14.0,Да,2026-02-10,Да,Завершил
2,707082,951,699869,1247,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P30),,20,800.0,Да,Да,60,Да,Да,14.0,Да,2026-02-12,Да,Завершил
2,705666,954,699907,1230,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (Группа P11),,20,875.0,Да,Да,60,Да,Да,14.0,Да,2026-01-31,Да,Завершил
2,716328,951,699894,1292,Начальный,Python. Начальный уровень. Онлайн. 2 модуль  (Группа P10),,20,796.0,Да,Да,60,Да,Да,14.0,Да,2026-01-30,Да,Завершил
2,710259,954,700089,1229,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P17),,18,744.0,Да,Да,60,Да,Да,13.8,Да,2026-01-29,Да,Завершил
2,705127,954,699907,1277,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (Группа P12),,20,874.0,Да,Да,60,Да,Да,13.6,Да,2026-01-30,Да,Завершил
2,707898,954,702887,1276,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (группа P61),,20,889.0,Да,Да,60,Да,Да,14.0,Да,2026-02-06,Да,Завершил
2,704989,954,718519,1293,Базовый,Python. Базовый уровень. Онлайн. 2 модуль (Группа C27),,20,904.0,Да,Да,60,Да,Да,12.6,Да,2026-02-15,Да,Завершил
2,707792,951,699869,1258,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P38),,20,827.0,Да,Да,60,Да,Да,14.0,Да,2026-02-06,Да,Завершил
2,707567,951,699903,1251,Начальный,Python. Начальный уровень. Онлайн. 2 модуль (группа P16),,20,912.0,Да,Да,60,Да,Да,14.0,Да,2026-02-08,Да,Завершил
