,module,user_id,club_name,teacher_id,course_id,cohort_id,level_bin,enrollment_date,lessons_watched_total,lessons_watched_80_count,content_units_watched,view_criterion,webinar_attended,solved_hw_count,required_hw_done,current_control_passed,reflection_passed,pa_score,pa_passed,pa_date_msk,ia_passed,status_actual,feature_webinar_attended,feature_view_criterion,feature_required_hw_done,feature_current_control_passed,feature_reflection_passed,feature_reflection_available,feature_pa_score_ge_8,feature_pa_passed,status_by_doc_heuristic,status_by_best_heuristic
6245,3,716383.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P54,718895.0,952.0,1397.0,0,,20,20,896.0,1,1,60,1,1,1,14.0,1,2026-03-29,,,1,1,1,1,1,1,1,1,Completed,Completed
6246,3,711899.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа P45,718895.0,955.0,1396.0,1,,20,20,875.0,1,1,60,1,1,1,13.4,1,2026-03-28,,,1,1,1,1,1,1,1,1,Completed,Completed
6247,3,710720.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P13,701348.0,952.0,1386.0,0,,20,20,817.0,1,1,60,1,1,1,15.0,1,2026-03-21,,,1,1,1,1,1,1,1,1,Completed,Completed
6248,3,710724.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P41,700592.0,952.0,1393.0,0,,20,15,753.0,1,1,60,1,1,1,15.0,1,2026-03-16,,,1,1,1,1,1,1,1,1,Completed,Completed
6249,3,711933.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P55,674580.0,952.0,1407.0,0,,18,18,798.0,1,0,60,1,1,1,15.0,1,2026-03-25,,,0,1,1,1,1,1,1,1,Dropped,Completed
6250,3,712061.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P13,701348.0,952.0,1386.0,0,,19,19,758.0,1,1,60,1,1,1,15.0,1,2026-03-21,,,1,1,1,1,1,1,1,1,Completed,Completed
6251,3,714005.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа P14,701348.0,955.0,1390.0,1,,20,20,883.0,1,1,60,1,1,1,9.13,1,2026-03-23,,,1,1,1,1,1,1,1,1,Completed,Completed
6252,3,713851.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P27,700003.0,952.0,1366.0,0,,20,19,879.0,1,1,60,1,1,1,14.0,1,2026-03-29,,,1,1,1,1,1,1,1,1,Completed,Completed
6253,3,712051.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P41,700592.0,952.0,1393.0,0,,20,16,746.0,1,1,60,1,1,1,15.0,1,2026-03-16,,,1,1,1,1,1,1,1,1,Completed,Completed
6254,3,714810.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P13,701348.0,952.0,1386.0,0,,20,20,867.0,1,1,60,1,1,1,14.0,1,2026-03-23,,,1,1,1,1,1,1,1,1,Completed,Completed
6255,3,713542.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P13,701348.0,952.0,1386.0,0,,20,20,861.0,1,1,60,1,1,1,13.0,1,2026-03-23,,,1,1,1,1,1,1,1,1,Completed,Completed
6256,3,711730.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа C26,731445.0,955.0,1392.0,1,,20,18,853.0,1,1,60,1,1,1,14.8,1,2026-03-31,,,1,1,1,1,1,1,1,1,Completed,Completed
6257,3,713179.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа C28,718526.0,952.0,1344.0,0,,17,16,786.0,1,1,27,0,0,0,,0,,,,1,1,0,0,0,1,0,0,Dropped,Dropped
6258,3,712978.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P48,701419.0,952.0,1379.0,0,,20,19,839.0,1,1,60,1,1,1,15.0,1,2026-03-19,,,1,1,1,1,1,1,1,1,Completed,Completed
6259,3,716951.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P48,701419.0,952.0,1379.0,0,,20,20,885.0,1,1,60,1,1,1,15.0,1,2026-03-18,,,1,1,1,1,1,1,1,1,Completed,Completed
6260,3,712550.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P48,701419.0,952.0,1379.0,0,,20,20,885.0,1,1,60,1,1,1,15.0,1,2026-03-22,,,1,1,1,1,1,1,1,1,Completed,Completed
6261,3,726075.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P67,731102.0,952.0,1388.0,0,,20,20,915.0,1,1,60,1,1,1,15.0,1,2026-03-30,,,1,1,1,1,1,1,1,1,Completed,Completed
6262,3,713556.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P13,701348.0,952.0,1386.0,0,,20,20,870.0,1,1,60,1,1,1,12.0,1,2026-03-23,,,1,1,1,1,1,1,1,1,Completed,Completed
6263,3,714830.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P13,701348.0,952.0,1386.0,0,,20,20,868.0,1,1,60,1,1,1,13.0,1,2026-03-23,,,1,1,1,1,1,1,1,1,Completed,Completed
6264,3,713196.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P48,701419.0,952.0,1379.0,0,,20,20,885.0,1,1,60,1,1,1,15.0,1,2026-03-18,,,1,1,1,1,1,1,1,1,Completed,Completed
6265,3,713195.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P48,701419.0,952.0,1379.0,0,,20,19,841.0,1,1,60,1,1,1,15.0,1,2026-03-19,,,1,1,1,1,1,1,1,1,Completed,Completed
6266,3,712979.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P48,701419.0,952.0,1379.0,0,,20,19,839.0,1,1,60,1,1,1,15.0,1,2026-03-19,,,1,1,1,1,1,1,1,1,Completed,Completed
6267,3,713112.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P33,667410.0,952.0,1391.0,0,,20,20,875.0,1,1,60,1,1,1,15.0,1,2026-03-20,,,1,1,1,1,1,1,1,1,Completed,Completed
6268,3,715878.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа C29,718537.0,952.0,1402.0,0,,12,9,448.0,0,1,31,0,0,0,,0,,,,1,0,0,0,0,1,0,0,Dropped,Dropped
6269,3,715924.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P27,700003.0,952.0,1366.0,0,,20,19,862.0,1,1,60,1,1,1,15.0,1,2026-03-27,,,1,1,1,1,1,1,1,1,Completed,Completed
6270,3,712213.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа C26,731445.0,955.0,1392.0,1,,20,19,868.0,1,1,60,1,1,1,15.0,1,2026-03-31,,,1,1,1,1,1,1,1,1,Completed,Completed
6271,3,712542.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа P43,699912.0,955.0,1400.0,1,,20,20,880.0,1,1,60,1,1,1,10.8,1,2026-03-25,,,1,1,1,1,1,1,1,1,Completed,Completed
6272,3,716007.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа C29,718537.0,952.0,1402.0,0,,19,15,772.0,1,1,58,0,1,0,,0,,,,1,1,0,1,0,1,0,0,Dropped,Dropped
6273,3,712085.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа P18,700089.0,955.0,1401.0,1,,20,20,965.0,1,0,60,1,1,1,15.0,1,2026-03-26,,,0,1,1,1,1,1,1,1,Dropped,Completed
6274,3,712545.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа P43,699912.0,955.0,1400.0,1,,20,20,880.0,1,1,60,1,1,1,13.13,1,2026-03-28,,,1,1,1,1,1,1,1,1,Completed,Completed
6275,3,715759.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа C27,718519.0,955.0,1415.0,1,,20,20,906.0,1,0,60,1,1,1,15.0,1,2026-03-28,,,0,1,1,1,1,1,1,1,Dropped,Completed
6276,3,714643.0,Python. Начальный уровень ВТ 16.00. Онлайн. 3 модуль. Группа P1,700057.0,952.0,1409.0,0,,19,17,838.0,1,1,60,1,1,1,15.0,1,2026-03-26,,,1,1,1,1,1,1,1,1,Completed,Completed
6277,3,713885.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P48,701419.0,952.0,1379.0,0,,20,20,885.0,1,1,60,1,1,1,15.0,1,2026-03-18,,,1,1,1,1,1,1,1,1,Completed,Completed
6278,3,719095.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа C27,718519.0,955.0,1415.0,1,,20,19,860.0,1,1,60,1,1,1,14.6,1,2026-03-29,,,1,1,1,1,1,1,1,1,Completed,Completed
6279,3,719510.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P10,699894.0,952.0,1382.0,0,,20,20,883.0,1,1,60,1,1,1,13.0,1,2026-03-24,,,1,1,1,1,1,1,1,1,Completed,Completed
6280,3,712120.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа C26,731445.0,955.0,1392.0,1,,20,19,834.0,1,1,60,1,1,1,15.0,1,2026-03-29,,,1,1,1,1,1,1,1,1,Completed,Completed
6281,3,719509.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P10,699894.0,952.0,1382.0,0,,20,20,883.0,1,1,60,1,1,1,14.0,1,2026-03-17,,,1,1,1,1,1,1,1,1,Completed,Completed
6282,3,713202.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P48,701419.0,952.0,1379.0,0,,20,20,885.0,1,1,60,1,1,1,12.0,1,2026-03-23,,,1,1,1,1,1,1,1,1,Completed,Completed
6283,3,713200.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P48,701419.0,952.0,1379.0,0,,20,19,838.0,1,1,60,1,1,1,15.0,1,2026-03-19,,,1,1,1,1,1,1,1,1,Completed,Completed
6284,3,713199.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P48,701419.0,952.0,1379.0,0,,20,19,837.0,1,1,60,1,1,1,15.0,1,2026-03-19,,,1,1,1,1,1,1,1,1,Completed,Completed
6285,3,713616.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа P43,699912.0,955.0,1400.0,1,,20,20,880.0,1,1,60,1,1,1,13.13,1,2026-03-28,,,1,1,1,1,1,1,1,1,Completed,Completed
6286,3,716283.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P10,699894.0,952.0,1382.0,0,,20,20,851.0,1,1,60,1,1,1,11.0,1,2026-03-19,,,1,1,1,1,1,1,1,1,Completed,Completed
6287,3,712556.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа P43,699912.0,955.0,1400.0,1,,20,20,884.0,1,1,60,1,1,1,12.13,1,2026-03-26,,,1,1,1,1,1,1,1,1,Completed,Completed
6288,3,713197.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P48,701419.0,952.0,1379.0,0,,20,20,885.0,1,1,60,1,1,1,15.0,1,2026-03-18,,,1,1,1,1,1,1,1,1,Completed,Completed
6289,3,713198.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P48,701419.0,952.0,1379.0,0,,20,19,842.0,1,1,60,1,1,1,15.0,1,2026-03-19,,,1,1,1,1,1,1,1,1,Completed,Completed
6290,3,713462.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P10,699894.0,952.0,1382.0,0,,20,20,883.0,1,0,60,1,1,1,11.0,1,2026-03-26,,,0,1,1,1,1,1,1,1,Dropped,Completed
6291,3,714551.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа C26,731445.0,955.0,1392.0,1,,0,0,0.0,0,0,0,0,0,0,,0,,,,0,0,0,0,0,1,0,0,Dropped,Dropped
6292,3,716241.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P10,699894.0,952.0,1382.0,0,,20,19,864.0,1,1,60,1,1,1,13.0,1,2026-03-21,,,1,1,1,1,1,1,1,1,Completed,Completed
6293,3,714986.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P10,699894.0,952.0,1382.0,0,,20,20,864.0,1,1,60,1,1,1,13.0,1,2026-03-16,,,1,1,1,1,1,1,1,1,Completed,Completed
6294,3,713487.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P10,699894.0,952.0,1382.0,0,,20,20,875.0,1,1,60,1,1,1,12.0,1,2026-03-26,,,1,1,1,1,1,1,1,1,Completed,Completed
6295,3,714003.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа P14,701348.0,955.0,1390.0,1,,20,19,847.0,1,1,60,1,1,1,9.73,1,2026-03-23,,,1,1,1,1,1,1,1,1,Completed,Completed
6296,3,713074.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P24,675754.0,952.0,1349.0,0,,19,19,846.0,1,0,60,1,1,1,10.0,1,2026-03-31,,,0,1,1,1,1,1,1,1,Dropped,Completed
6297,3,716332.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа C27,718519.0,955.0,1415.0,1,,20,20,882.0,1,0,60,1,1,1,14.6,1,2026-03-30,,,0,1,1,1,1,1,1,1,Dropped,Completed
6298,3,715970.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа C27,718519.0,955.0,1415.0,1,,20,20,898.0,1,0,60,1,1,1,12.33,1,2026-03-27,,,0,1,1,1,1,1,1,1,Dropped,Completed
6299,3,716390.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа P45,718895.0,955.0,1396.0,1,,17,17,760.0,1,1,60,1,1,1,14.0,1,2026-03-27,,,1,1,1,1,1,1,1,1,Completed,Completed
6300,3,716309.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа C27,718519.0,955.0,1415.0,1,,20,18,835.0,1,0,60,1,1,1,14.6,1,2026-03-30,,,0,1,1,1,1,1,1,1,Dropped,Completed
6301,3,713773.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа C26,731445.0,955.0,1392.0,1,,3,2,114.0,0,0,9,0,0,0,,0,,,,0,0,0,0,0,1,0,0,Dropped,Dropped
6302,3,715665.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа C27,718519.0,955.0,1415.0,1,,20,20,906.0,1,0,60,1,1,1,13.0,1,2026-03-29,,,0,1,1,1,1,1,1,1,Dropped,Completed
6303,3,715793.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа C28,718526.0,952.0,1344.0,0,,20,20,939.0,1,1,60,1,1,1,14.0,1,2026-03-30,,,1,1,1,1,1,1,1,1,Completed,Completed
6304,3,719401.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P10,699894.0,952.0,1382.0,0,,20,20,869.0,1,1,60,1,1,1,14.0,1,2026-03-24,,,1,1,1,1,1,1,1,1,Completed,Completed
6305,3,715888.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа C26,731445.0,955.0,1392.0,1,,13,10,478.0,0,1,60,1,1,1,,0,,,,1,0,1,1,1,1,0,0,Dropped,Dropped
6306,3,715943.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа C29,718537.0,952.0,1402.0,0,,20,20,909.0,1,0,60,1,1,1,14.0,1,2026-03-30,,,0,1,1,1,1,1,1,1,Dropped,Completed
6307,3,715990.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа C28,718526.0,952.0,1344.0,0,,20,20,933.0,1,1,60,1,1,1,15.0,1,2026-03-30,,,1,1,1,1,1,1,1,1,Completed,Completed
6308,3,717736.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа C28,718526.0,952.0,1344.0,0,,19,18,877.0,1,1,60,1,1,1,14.0,1,2026-03-31,,,1,1,1,1,1,1,1,1,Completed,Completed
6309,3,715106.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа C27,718519.0,955.0,1415.0,1,,20,19,879.0,1,0,60,1,1,1,14.0,1,2026-03-28,,,0,1,1,1,1,1,1,1,Dropped,Completed
6310,3,714365.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа P45,718895.0,955.0,1396.0,1,,19,19,851.0,1,1,60,1,1,1,12.6,1,2026-03-26,,,1,1,1,1,1,1,1,1,Completed,Completed
6311,3,714259.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа C26,731445.0,955.0,1392.0,1,,17,16,747.0,1,1,60,1,1,1,15.0,1,2026-03-30,,,1,1,1,1,1,1,1,1,Completed,Completed
6312,3,719400.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P10,699894.0,952.0,1382.0,0,,19,19,836.0,1,1,60,1,1,1,13.0,1,2026-03-24,,,1,1,1,1,1,1,1,1,Completed,Completed
6313,3,715015.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P10,699894.0,952.0,1382.0,0,,19,18,815.0,1,1,60,1,1,1,10.0,1,2026-03-25,,,1,1,1,1,1,1,1,1,Completed,Completed
6314,3,715314.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P10,699894.0,952.0,1382.0,0,,20,20,860.0,1,1,60,1,1,1,10.0,1,2026-03-25,,,1,1,1,1,1,1,1,1,Completed,Completed
6315,3,716930.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P10,699894.0,952.0,1382.0,0,,20,20,876.0,1,1,60,1,1,1,12.0,1,2026-03-26,,,1,1,1,1,1,1,1,1,Completed,Completed
6316,3,714940.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P10,699894.0,952.0,1382.0,0,,20,19,852.0,1,1,60,1,1,1,14.0,1,2026-03-16,,,1,1,1,1,1,1,1,1,Completed,Completed
6317,3,716243.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P10,699894.0,952.0,1382.0,0,,20,18,796.0,1,1,60,1,1,1,13.0,1,2026-03-21,,,1,1,1,1,1,1,1,1,Completed,Completed
6318,3,716301.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P10,699894.0,952.0,1382.0,0,,20,19,864.0,1,1,60,1,1,1,11.0,1,2026-03-20,,,1,1,1,1,1,1,1,1,Completed,Completed
6319,3,716300.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P10,699894.0,952.0,1382.0,0,,20,19,853.0,1,1,60,1,1,1,14.0,1,2026-03-22,,,1,1,1,1,1,1,1,1,Completed,Completed
6320,3,714799.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P10,699894.0,952.0,1382.0,0,,20,20,875.0,1,1,60,1,1,1,13.0,1,2026-03-25,,,1,1,1,1,1,1,1,1,Completed,Completed
6321,3,715498.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P10,699894.0,952.0,1382.0,0,,18,18,780.0,1,1,60,1,1,1,11.0,1,2026-03-25,,,1,1,1,1,1,1,1,1,Completed,Completed
6322,3,715037.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P10,699894.0,952.0,1382.0,0,,18,17,778.0,1,1,60,1,1,1,10.0,1,2026-03-23,,,1,1,1,1,1,1,1,1,Completed,Completed
6323,3,716312.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P10,699894.0,952.0,1382.0,0,,20,20,857.0,1,1,60,1,1,1,11.0,1,2026-03-22,,,1,1,1,1,1,1,1,1,Completed,Completed
6324,3,716005.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа C26,731445.0,955.0,1392.0,1,,12,10,457.0,0,0,59,0,1,1,,0,,,,0,0,0,1,1,1,0,0,Dropped,Dropped
6325,3,715157.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа C26,731445.0,955.0,1392.0,1,,20,20,904.0,1,0,60,1,1,1,,0,,,,0,1,1,1,1,1,0,0,Dropped,Dropped
6326,3,722268.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа C28,718526.0,952.0,1344.0,0,,20,19,910.0,1,0,54,0,1,1,,0,,,,0,1,0,1,1,1,0,0,Dropped,Dropped
6327,3,715125.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P41,700592.0,952.0,1393.0,0,,20,19,827.0,1,1,60,1,1,1,15.0,1,2026-03-16,,,1,1,1,1,1,1,1,1,Completed,Completed
6328,3,715061.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P41,700592.0,952.0,1393.0,0,,20,19,831.0,1,1,60,1,1,1,15.0,1,2026-03-16,,,1,1,1,1,1,1,1,1,Completed,Completed
6329,3,715490.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P10,699894.0,952.0,1382.0,0,,18,18,779.0,1,1,60,1,1,1,12.0,1,2026-03-25,,,1,1,1,1,1,1,1,1,Completed,Completed
6330,3,715789.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа C26,731445.0,955.0,1392.0,1,,20,20,898.0,1,1,60,1,1,1,15.0,1,2026-03-29,,,1,1,1,1,1,1,1,1,Completed,Completed
6331,3,729633.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P66,731102.0,952.0,1377.0,0,,19,19,848.0,1,1,60,1,1,1,14.0,1,2026-03-30,,,1,1,1,1,1,1,1,1,Completed,Completed
6332,3,715868.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа C28,718526.0,952.0,1344.0,0,,20,20,924.0,1,0,60,1,1,1,12.0,1,2026-03-30,,,0,1,1,1,1,1,1,1,Dropped,Completed
6333,3,726154.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа C29,718537.0,952.0,1402.0,0,,20,16,802.0,1,0,60,1,1,1,14.0,1,2026-03-31,,,0,1,1,1,1,1,1,1,Dropped,Completed
6334,3,715956.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P13,701348.0,952.0,1386.0,0,,20,20,811.0,1,1,60,1,1,1,15.0,1,2026-03-21,,,1,1,1,1,1,1,1,1,Completed,Completed
6335,3,717070.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа C27,718519.0,955.0,1415.0,1,,20,20,895.0,1,0,60,1,1,1,12.13,1,2026-03-29,,,0,1,1,1,1,1,1,1,Dropped,Completed
6336,3,718602.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа C27,718519.0,955.0,1415.0,1,,20,20,872.0,1,0,60,1,1,1,13.0,1,2026-03-31,,,0,1,1,1,1,1,1,1,Dropped,Completed
6337,3,719090.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа C28,718526.0,952.0,1344.0,0,,20,20,810.0,1,0,60,1,1,1,,0,,,,0,1,1,1,1,1,0,0,Dropped,Dropped
6338,3,719484.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа C26,731445.0,955.0,1392.0,1,,20,19,871.0,1,1,60,1,1,1,13.0,1,2026-03-30,,,1,1,1,1,1,1,1,1,Completed,Completed
6339,3,718254.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P10,699894.0,952.0,1382.0,0,,20,20,880.0,1,0,60,1,1,1,12.0,1,2026-03-25,,,0,1,1,1,1,1,1,1,Dropped,Completed
6340,3,718573.0,Python. Начальный уровень. СР 9:00 Онлайн. 3 модуль. Группа P2,700057.0,952.0,1413.0,0,,20,20,907.0,1,1,60,1,1,1,14.0,1,2026-03-25,,,1,1,1,1,1,1,1,1,Completed,Completed
6341,3,717307.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа P45,718895.0,955.0,1396.0,1,,20,18,805.0,1,1,60,1,1,1,14.6,1,2026-03-27,,,1,1,1,1,1,1,1,1,Completed,Completed
6342,3,719384.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа C29,718537.0,952.0,1402.0,0,,20,19,851.0,1,1,60,1,1,1,13.0,1,2026-03-30,,,1,1,1,1,1,1,1,1,Completed,Completed
6343,3,717766.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа C27,718519.0,955.0,1415.0,1,,20,20,887.0,1,1,60,1,1,1,14.0,1,2026-03-31,,,1,1,1,1,1,1,1,1,Completed,Completed
6344,3,718598.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа C28,718526.0,952.0,1344.0,0,,20,20,918.0,1,1,60,1,1,1,14.0,1,2026-03-29,,,1,1,1,1,1,1,1,1,Completed,Completed
6345,3,721390.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа C29,718537.0,952.0,1402.0,0,,20,18,867.0,1,0,60,1,1,1,13.0,1,2026-03-29,,,0,1,1,1,1,1,1,1,Dropped,Completed
6346,3,719393.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P13,701348.0,952.0,1386.0,0,,19,18,813.0,1,1,60,1,1,1,14.0,1,2026-03-22,,,1,1,1,1,1,1,1,1,Completed,Completed
6347,3,719396.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P13,701348.0,952.0,1386.0,0,,20,20,869.0,1,1,60,1,1,1,13.0,1,2026-03-23,,,1,1,1,1,1,1,1,1,Completed,Completed
6348,3,719825.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P13,701348.0,952.0,1386.0,0,,20,19,860.0,1,1,60,1,1,1,12.0,1,2026-03-23,,,1,1,1,1,1,1,1,1,Completed,Completed
6349,3,719399.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P13,701348.0,952.0,1386.0,0,,20,20,863.0,1,1,60,1,1,1,12.0,1,2026-03-23,,,1,1,1,1,1,1,1,1,Completed,Completed
6350,3,720072.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P67,731102.0,952.0,1388.0,0,,20,20,917.0,1,1,60,1,1,1,13.0,1,2026-03-28,,,1,1,1,1,1,1,1,1,Completed,Completed
6351,3,718996.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа C28,718526.0,952.0,1344.0,0,,20,20,929.0,1,1,60,1,1,1,14.0,1,2026-03-29,,,1,1,1,1,1,1,1,1,Completed,Completed
6352,3,729323.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P68,732393.0,952.0,1357.0,0,,20,20,900.0,1,1,60,1,1,1,15.0,1,2026-03-23,,,1,1,1,1,1,1,1,1,Completed,Completed
6353,3,722585.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа C29,718537.0,952.0,1402.0,0,,20,20,912.0,1,0,60,1,1,1,,0,,,,0,1,1,1,1,1,0,0,Dropped,Dropped
6354,3,722902.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа C27,718519.0,955.0,1415.0,1,,19,16,766.0,1,0,60,1,1,1,13.8,1,2026-03-29,,,0,1,1,1,1,1,1,1,Dropped,Completed
6355,3,722861.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа C26,731445.0,955.0,1392.0,1,,17,17,764.0,1,0,39,0,1,0,,0,,,,0,1,0,1,0,1,0,0,Dropped,Dropped
6356,3,721473.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа C27,718519.0,955.0,1415.0,1,,20,20,906.0,1,0,60,1,1,1,15.0,1,2026-03-27,,,0,1,1,1,1,1,1,1,Dropped,Completed
6357,3,722727.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа C28,718526.0,952.0,1344.0,0,,20,20,930.0,1,1,60,1,1,1,13.0,1,2026-03-31,,,1,1,1,1,1,1,1,1,Completed,Completed
6358,3,720494.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа C26,731445.0,955.0,1392.0,1,,20,20,892.0,1,0,60,1,1,1,10.0,1,2026-03-31,,,0,1,1,1,1,1,1,1,Dropped,Completed
6359,3,720685.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P65,699977.0,952.0,1351.0,0,,20,20,946.0,1,1,60,1,1,1,15.0,1,2026-03-30,,,1,1,1,1,1,1,1,1,Completed,Completed
6360,3,721233.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа C27,718519.0,955.0,1415.0,1,,19,18,829.0,1,1,60,1,1,1,12.6,1,2026-03-29,,,1,1,1,1,1,1,1,1,Completed,Completed
6361,3,722368.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа C28,718526.0,952.0,1344.0,0,,20,20,914.0,1,1,60,1,1,1,13.0,1,2026-03-29,,,1,1,1,1,1,1,1,1,Completed,Completed
6362,3,723959.0,Python. Начальный уровень. Онлайн. 3 модуль. Группа P68,732393.0,952.0,1357.0,0,,18,17,793.0,1,1,60,1,1,1,15.0,1,2026-03-22,,,1,1,1,1,1,1,1,1,Completed,Completed
6363,3,727896.0,Python. Базовый уровень. Онлайн. 3 модуль. Группа C27,718519.0,955.0,1415.0,1,,20,17,828.0,1,1,60,1,1,1,14.0,1,2026-03-27,,,1,1,1,1,1,1,1,1,Completed,Completed
